0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-17.0,-11.0,-41.0,76.0,28.0,-3.0,-4.0,-6.0,-18.0,-9.0,29.0,4.0,-65.0,-28.0,-14.0,-15.0,16.0,1.0,-6.0,-29.0,-68.0,-39.0,-24.0,-23.0,2
-29.0,-27.0,-459.0,-4.0,-15.0,-23.0,-25.0,-35.0,-56.0,-59.0,-104.0,-56.0,-14.0,-10.0,-16.0,-20.0,-24.0,-37.0,-14.0,-20.0,-14.0,-21.0,-35.0,-39.0,2
-16.0,-7.0,-61.0,-53.0,-40.0,-22.0,-21.0,-21.0,-12.0,10.0,-5.0,-28.0,-13.0,-18.0,-19.0,-20.0,-20.0,-24.0,-67.0,-33.0,-18.0,-14.0,-15.0,-20.0,2
4.0,-3.0,-37.0,-6.0,7.0,11.0,9.0,10.0,-8.0,-2.0,17.0,21.0,23.0,12.0,9.0,9.0,8.0,20.0,30.0,23.0,19.0,12.0,10.0,10.0,2
3.0,3.0,12.0,7.0,-14.0,-6.0,-2.0,2.0,2.0,18.0,29.0,-28.0,-13.0,-4.0,1.0,5.0,15.0,-10.0,-27.0,-21.0,-14.0,-7.0,0.0,8.0,2
23.0,5.0,95.0,5.0,20.0,-5.0,-2.0,13.0,-8.0,0.0,9.0,6.0,-10.0,-9.0,-4.0,3.0,-21.0,-3.0,-2.0,-11.0,-12.0,-15.0,-9.0,-11.0,2
-11.0,-11.0,-375.0,-6.0,-6.0,-1.0,9.0,10.0,-28.0,-14.0,-3.0,0.0,-19.0,0.0,2.0,6.0,-5.0,-11.0,-9.0,-9.0,-13.0,-14.0,-21.0,-9.0,2
-52.0,-30.0,182.0,-12.0,-10.0,-22.0,-54.0,-136.0,-48.0,-4.0,-14.0,-9.0,-2.0,-6.0,-11.0,-31.0,-57.0,-39.0,-30.0,-32.0,-46.0,-72.0,-196.0,-290.0,2
5.0,-9.0,-17.0,-9.0,0.0,2.0,6.0,13.0,8.0,-17.0,43.0,5.0,-10.0,0.0,6.0,11.0,10.0,-13.0,-28.0,-22.0,-10.0,-4.0,8.0,21.0,2
53.0,46.0,21.0,35.0,31.0,26.0,32.0,37.0,29.0,29.0,27.0,29.0,21.0,27.0,29.0,35.0,4.0,12.0,15.0,12.0,19.0,18.0,23.0,27.0,2
25.0,9.0,-75.0,30.0,31.0,16.0,15.0,5.0,6.0,25.0,48.0,17.0,-18.0,13.0,18.0,19.0,27.0,7.0,-27.0,-8.0,-15.0,-9.0,-20.0,-28.0,2
-17.0,-47.0,204.0,-9.0,12.0,6.0,-8.0,-65.0,-1.0,-4.0,8.0,25.0,27.0,43.0,34.0,18.0,-21.0,-10.0,-5.0,-8.0,-33.0,-26.0,-99.0,-108.0,2
30.0,38.0,36.0,51.0,55.0,30.0,30.0,23.0,46.0,41.0,53.0,24.0,25.0,26.0,29.0,32.0,15.0,19.0,29.0,29.0,27.0,16.0,5.0,5.0,2
-39.0,-19.0,-142.0,-13.0,-40.0,-9.0,-10.0,-32.0,-100.0,-43.0,-27.0,3.0,13.0,7.0,-2.0,-9.0,-34.0,-30.0,-45.0,-20.0,-17.0,-19.0,-65.0,-88.0,2
5.0,-5.0,8.0,-9.0,2.0,-2.0,-3.0,-3.0,8.0,-10.0,-14.0,-12.0,5.0,1.0,0.0,1.0,16.0,19.0,25.0,3.0,0.0,-1.0,1.0,2.0,2
-19.0,-11.0,-224.0,8.0,-35.0,-20.0,-18.0,-26.0,-9.0,-9.0,-14.0,-35.0,-98.0,-31.0,-7.0,-6.0,-9.0,-5.0,-15.0,-32.0,-60.0,-35.0,-27.0,-26.0,2
41.0,42.0,39.0,-24.0,-22.0,21.0,30.0,29.0,34.0,35.0,15.0,3.0,16.0,21.0,24.0,23.0,24.0,11.0,-1.0,4.0,25.0,21.0,18.0,13.0,2
-35.0,-46.0,258.0,-12.0,14.0,1.0,-6.0,-12.0,-13.0,-32.0,-8.0,12.0,-1.0,-4.0,-6.0,-7.0,-39.0,-10.0,76.0,61.0,15.0,3.0,-3.0,-10.0,2
-15.0,-17.0,-186.0,2.0,-7.0,-8.0,-10.0,-5.0,-13.0,-19.0,-6.0,0.0,-7.0,-8.0,-8.0,-5.0,-7.0,-6.0,1.0,2.0,-1.0,-3.0,-4.0,-2.0,2
-29.0,-11.0,-1133.0,-10.0,-13.0,-2.0,-2.0,-22.0,-19.0,-42.0,-5.0,1.0,-25.0,8.0,4.0,-8.0,-6.0,-9.0,-4.0,-3.0,-9.0,1.0,0.0,-11.0,2
-26.0,-66.0,-248.0,-111.0,-67.0,-56.0,-55.0,-92.0,-42.0,-14.0,-64.0,-186.0,-97.0,-44.0,-38.0,-37.0,-15.0,37.0,-32.0,-103.0,-131.0,-103.0,-154.0,-176.0,2
19.0,20.0,-673.0,-1.0,-16.0,7.0,5.0,-22.0,5.0,-1.0,20.0,27.0,32.0,35.0,29.0,22.0,-3.0,18.0,15.0,21.0,23.0,10.0,-29.0,-42.0,2
-37.0,-51.0,-587.0,-66.0,-111.0,-50.0,-46.0,-73.0,-41.0,-81.0,-67.0,-56.0,-14.0,-10.0,-18.0,-28.0,-52.0,-72.0,-73.0,-45.0,-11.0,-29.0,-86.0,-109.0,2
-34.0,-13.0,-557.0,77.0,-71.0,-43.0,-42.0,-59.0,-47.0,-32.0,-25.0,-40.0,-49.0,-28.0,-27.0,-31.0,-37.0,-39.0,-35.0,-31.0,-41.0,-43.0,-82.0,-94.0,2
1.0,-4.0,19.0,-16.0,-2.0,-6.0,-6.0,-1.0,-5.0,-11.0,18.0,0.0,-7.0,-8.0,-11.0,-9.0,-9.0,7.0,14.0,5.0,2.0,0.0,-4.0,-10.0,2
18.0,29.0,-1042.0,33.0,34.0,39.0,44.0,35.0,29.0,-5.0,37.0,35.0,17.0,37.0,39.0,31.0,26.0,27.0,25.0,27.0,17.0,28.0,27.0,24.0,2
-14.0,-8.0,25.0,-334.0,-137.0,-17.0,-3.0,110.0,35.0,10.0,-51.0,-108.0,84.0,14.0,1.0,12.0,114.0,78.0,22.0,74.0,212.0,221.0,484.0,511.0,2
-61.0,-76.0,291.0,-15.0,-14.0,-43.0,-54.0,-101.0,-52.0,-45.0,-83.0,-55.0,-69.0,-10.0,-8.0,-17.0,-64.0,-72.0,-67.0,-66.0,-89.0,-70.0,-140.0,-148.0,2
-32.0,-2.0,3.0,18.0,-9.0,-17.0,-23.0,-23.0,-22.0,38.0,10.0,14.0,-27.0,-23.0,-20.0,-21.0,-49.0,-124.0,-84.0,-28.0,-18.0,-14.0,-13.0,-16.0,2
15.0,20.0,14.0,33.0,32.0,8.0,9.0,8.0,35.0,19.0,21.0,25.0,1.0,4.0,7.0,8.0,-4.0,4.0,1.0,-9.0,-34.0,-12.0,2.0,11.0,2
-46.0,-53.0,-441.0,-48.0,-54.0,-38.0,-38.0,-35.0,-91.0,-48.0,-37.0,-36.0,-64.0,-37.0,-40.0,-51.0,-28.0,-33.0,-32.0,-32.0,-39.0,-30.0,-32.0,-20.0,2
-22.0,-26.0,-23.0,-47.0,-40.0,-31.0,-33.0,-26.0,-9.0,-18.0,-35.0,-37.0,-8.0,-23.0,-25.0,-22.0,-24.0,-49.0,-29.0,-17.0,-8.0,-15.0,-19.0,-16.0,2
-13.0,-6.0,-111.0,5.0,4.0,-13.0,-16.0,-10.0,-10.0,11.0,-55.0,-30.0,-69.0,-32.0,-16.0,-8.0,0.0,10.0,-8.0,-29.0,-57.0,-35.0,-19.0,-10.0,2
37.0,32.0,-51.0,54.0,18.0,10.0,16.0,21.0,26.0,22.0,39.0,45.0,56.0,28.0,20.0,21.0,34.0,25.0,19.0,17.0,36.0,23.0,15.0,17.0,2
-7.0,-16.0,-148.0,22.0,-14.0,-37.0,-29.0,-20.0,-19.0,-18.0,-10.0,-42.0,-173.0,-72.0,-33.0,-22.0,-25.0,-35.0,-61.0,-72.0,-105.0,-72.0,-48.0,-33.0,2
1.0,6.0,151.0,22.0,28.0,19.0,15.0,13.0,44.0,32.0,6.0,10.0,-6.0,7.0,15.0,15.0,31.0,31.0,5.0,10.0,-25.0,2.0,17.0,20.0,2
6.0,12.0,-53.0,-14.0,-5.0,12.0,14.0,9.0,-14.0,1.0,1.0,7.0,27.0,20.0,15.0,13.0,12.0,5.0,8.0,16.0,32.0,26.0,19.0,17.0,2
-9.0,-7.0,-14.0,-5.0,-13.0,-10.0,-13.0,-16.0,-12.0,-19.0,-21.0,-2.0,27.0,3.0,-6.0,-10.0,-9.0,-18.0,-4.0,-1.0,2.0,-1.0,-8.0,-9.0,2
-19.0,-23.0,-52.0,-44.0,-26.0,-12.0,-16.0,-14.0,-22.0,-29.0,-19.0,-20.0,2.0,-7.0,-9.0,-8.0,-7.0,-18.0,-9.0,-5.0,5.0,-3.0,-4.0,-7.0,2
-23.0,-19.0,22.0,-24.0,9.0,-10.0,-15.0,-16.0,-15.0,7.0,5.0,-16.0,9.0,-3.0,-9.0,-10.0,2.0,2.0,-8.0,1.0,6.0,-2.0,-8.0,-6.0,2
0.0,19.0,198.0,-13.0,-29.0,5.0,4.0,7.0,12.0,3.0,-16.0,14.0,41.0,18.0,18.0,24.0,159.0,67.0,15.0,32.0,113.0,133.0,437.0,771.0,2
35.0,27.0,722.0,120.0,51.0,3.0,27.0,88.0,23.0,35.0,70.0,-46.0,51.0,-23.0,-11.0,0.0,4.0,44.0,21.0,-31.0,-62.0,-41.0,-12.0,-70.0,2
-14.0,-31.0,39.0,-19.0,-6.0,-5.0,-7.0,-9.0,-5.0,-25.0,49.0,7.0,6.0,0.0,-2.0,-4.0,-10.0,14.0,21.0,15.0,12.0,2.0,-3.0,-7.0,2
-19.0,-16.0,-8.0,-20.0,-10.0,2.0,2.0,-5.0,-1.0,-10.0,30.0,-11.0,-23.0,-5.0,2.0,1.0,23.0,40.0,51.0,15.0,-18.0,-2.0,9.0,12.0,2
-2.0,-28.0,-22.0,-30.0,-15.0,-24.0,-20.0,-9.0,-11.0,-26.0,-21.0,-37.0,-52.0,-32.0,-22.0,-16.0,-29.0,-16.0,-29.0,-40.0,-64.0,-34.0,-18.0,-16.0,2
-7.0,5.0,-502.0,24.0,24.0,13.0,-35.0,-167.0,6.0,23.0,26.0,33.0,37.0,48.0,50.0,31.0,23.0,28.0,27.0,26.0,12.0,11.0,5.0,-39.0,2
9.0,-25.0,-178.0,-106.0,-39.0,-2.0,-4.0,-37.0,-61.0,-21.0,18.0,-4.0,-17.0,13.0,12.0,5.0,-21.0,-14.0,37.0,4.0,-33.0,-38.0,-115.0,-148.0,2
-5.0,4.0,-164.0,58.0,28.0,8.0,-5.0,-28.0,7.0,15.0,37.0,97.0,96.0,48.0,21.0,10.0,-3.0,-1.0,59.0,87.0,92.0,47.0,-18.0,-42.0,2
4.0,3.0,128.0,0.0,-16.0,6.0,12.0,14.0,17.0,14.0,54.0,4.0,1.0,6.0,7.0,7.0,31.0,-7.0,14.0,11.0,9.0,7.0,3.0,5.0,2
-8.0,-2.0,45.0,132.0,30.0,-1.0,-6.0,-6.0,5.0,13.0,56.0,50.0,14.0,5.0,-1.0,-2.0,20.0,25.0,13.0,9.0,12.0,1.0,-16.0,-19.0,2
25.0,34.0,21.0,6.0,-16.0,20.0,27.0,28.0,37.0,54.0,32.0,15.0,-30.0,9.0,24.0,30.0,35.0,37.0,21.0,8.0,-10.0,5.0,18.0,28.0,2
-9.0,-2.0,-655.0,47.0,-4.0,0.0,0.0,-16.0,3.0,-8.0,193.0,55.0,8.0,25.0,19.0,14.0,27.0,47.0,66.0,42.0,25.0,1.0,-70.0,-107.0,2
-10.0,-6.0,-45.0,-4.0,-10.0,3.0,6.0,10.0,-12.0,-4.0,13.0,-17.0,-11.0,-1.0,-4.0,-4.0,-2.0,-2.0,-5.0,-7.0,-8.0,-5.0,-3.0,3.0,2
-45.0,-33.0,207.0,-32.0,-36.0,-63.0,-75.0,-114.0,-45.0,-63.0,-13.0,-38.0,-14.0,-51.0,-56.0,-62.0,-90.0,-8.0,-24.0,-52.0,-52.0,-52.0,-87.0,-101.0,2
-32.0,-26.0,-91.0,-29.0,-18.0,-19.0,-24.0,-25.0,-38.0,-29.0,-21.0,-8.0,1.0,-14.0,-19.0,-21.0,-28.0,-18.0,-18.0,-7.0,9.0,0.0,-7.0,-5.0,2
-27.0,-18.0,37.0,43.0,6.0,-9.0,-9.0,-12.0,-7.0,-11.0,-14.0,-20.0,-18.0,-16.0,-14.0,-14.0,-7.0,-6.0,-7.0,-11.0,-21.0,-15.0,-10.0,-11.0,2
-6.0,-1.0,-615.0,-23.0,-11.0,-2.0,-2.0,-1.0,-13.0,-35.0,-21.0,-10.0,-5.0,-3.0,-5.0,-9.0,-10.0,-11.0,-7.0,-5.0,-3.0,-2.0,-6.0,-14.0,2
-34.0,-33.0,-35.0,-28.0,-22.0,-20.0,-23.0,-27.0,-17.0,-11.0,-12.0,-19.0,-18.0,-18.0,-15.0,-8.0,-5.0,-1.0,-4.0,-7.0,-13.0,-10.0,-5.0,2.0,2
10.0,-4.0,-557.0,6.0,-17.0,8.0,11.0,21.0,-33.0,-10.0,8.0,13.0,-38.0,23.0,27.0,26.0,-16.0,-5.0,-1.0,-3.0,-7.0,4.0,5.0,-11.0,2
