0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
73.0,55.0,31.0,29.0,10.0,41.0,-10.0,1.0,-423.0,55.0,17.0,2.0,3.0,-106.0,-332.0,-225.0,-13.0,-84.0,-32.0,-10.0,57.0,107.0,106.0,-53.0,3
272.0,179.0,146.0,76.0,-32.0,-54.0,-1.0,-159.0,-1100.0,81.0,23.0,-19.0,-159.0,-517.0,-961.0,-710.0,-219.0,-444.0,-357.0,-237.0,-175.0,-171.0,-136.0,-240.0,3
-37.0,-28.0,-25.0,-30.0,-46.0,15.0,-108.0,-87.0,-185.0,-38.0,-35.0,-35.0,4.0,109.0,-8.0,19.0,2.0,-26.0,-16.0,-16.0,21.0,82.0,309.0,70.0,3
-29.0,-39.0,-39.0,-34.0,-15.0,29.0,15.0,38.0,27.0,-25.0,-20.0,-15.0,10.0,16.0,13.0,8.0,12.0,27.0,31.0,15.0,22.0,31.0,31.0,26.0,3
-35.0,-37.0,-39.0,-26.0,-27.0,-4.0,-30.0,-30.0,-1.0,-27.0,-31.0,-28.0,-9.0,-2.0,-24.0,-10.0,-24.0,-21.0,-25.0,-26.0,-12.0,-29.0,-19.0,-21.0,3
27.0,25.0,25.0,29.0,41.0,58.0,44.0,44.0,63.0,29.0,33.0,34.0,44.0,62.0,62.0,63.0,30.0,39.0,34.0,33.0,35.0,31.0,21.0,24.0,3
-3.0,-5.0,-5.0,-2.0,3.0,2.0,-2.0,2.0,7.0,-2.0,-3.0,2.0,2.0,5.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,1.0,4.0,-4.0,3
42.0,35.0,32.0,14.0,4.0,9.0,27.0,31.0,55.0,29.0,6.0,-5.0,-8.0,0.0,12.0,27.0,35.0,-47.0,-44.0,-39.0,-34.0,-37.0,-47.0,-91.0,3
-7.0,-8.0,-6.0,3.0,14.0,40.0,28.0,33.0,8.0,-3.0,5.0,10.0,19.0,45.0,23.0,15.0,-10.0,14.0,15.0,10.0,10.0,14.0,4.0,16.0,3
-28.0,-25.0,-25.0,-22.0,-19.0,-17.0,-27.0,-31.0,-38.0,-25.0,-23.0,-24.0,-25.0,-37.0,-52.0,-40.0,-32.0,-33.0,-30.0,-26.0,-27.0,-33.0,-38.0,-41.0,3
5.0,10.0,16.0,0.0,-18.0,-37.0,-1.0,27.0,64.0,2.0,-1.0,-2.0,-13.0,-11.0,16.0,13.0,13.0,35.0,17.0,9.0,-9.0,-16.0,-16.0,5.0,3
-18.0,-18.0,-16.0,-13.0,-13.0,37.0,18.0,5.0,11.0,-14.0,-10.0,-10.0,7.0,29.0,19.0,8.0,-1.0,7.0,5.0,-1.0,5.0,7.0,7.0,6.0,3
19.0,19.0,21.0,6.0,4.0,-9.0,0.0,-49.0,-259.0,46.0,33.0,20.0,-1.0,-29.0,-54.0,-53.0,14.0,7.0,18.0,23.0,29.0,28.0,31.0,31.0,3
36.0,23.0,18.0,10.0,-14.0,-31.0,-1.0,39.0,-961.0,-28.0,-22.0,-20.0,-56.0,-262.0,-780.0,-666.0,-113.0,-172.0,-128.0,-109.0,-71.0,-67.0,-55.0,-122.0,3
41.0,37.0,31.0,23.0,10.0,-20.0,51.0,58.0,10.0,24.0,14.0,9.0,-31.0,-63.0,11.0,31.0,-9.0,-13.0,-13.0,-22.0,-59.0,-114.0,-135.0,-28.0,3
0.0,4.0,5.0,9.0,10.0,25.0,4.0,6.0,21.0,3.0,5.0,6.0,10.0,16.0,14.0,8.0,9.0,14.0,15.0,7.0,8.0,12.0,15.0,9.0,3
8.0,7.0,3.0,1.0,-12.0,-12.0,8.0,14.0,13.0,8.0,3.0,2.0,-4.0,3.0,11.0,12.0,2.0,3.0,0.0,6.0,7.0,7.0,4.0,4.0,3
-27.0,-23.0,-15.0,-20.0,-26.0,-38.0,-12.0,-15.0,-5.0,-23.0,-16.0,-11.0,-11.0,-8.0,2.0,10.0,-3.0,22.0,28.0,3.0,-6.0,-14.0,-8.0,39.0,3
13.0,14.0,14.0,6.0,-23.0,1.0,12.0,68.0,42.0,20.0,10.0,3.0,-34.0,-27.0,-9.0,-9.0,-17.0,-7.0,10.0,-17.0,-28.0,-27.0,-68.0,-41.0,3
-20.0,-13.0,-8.0,-1.0,3.0,0.0,0.0,10.0,-17.0,-14.0,-3.0,3.0,1.0,-7.0,-7.0,-1.0,-6.0,25.0,24.0,18.0,12.0,11.0,17.0,52.0,3
-20.0,-18.0,-19.0,-21.0,-27.0,-53.0,-16.0,-11.0,60.0,-14.0,-16.0,-17.0,-22.0,7.0,59.0,24.0,-17.0,-12.0,-17.0,-18.0,-28.0,-33.0,-41.0,-15.0,3
-11.0,-14.0,-19.0,-21.0,-7.0,-4.0,0.0,12.0,27.0,-10.0,-13.0,-13.0,-5.0,-3.0,11.0,4.0,6.0,12.0,-7.0,-6.0,-9.0,-13.0,-6.0,-13.0,3
65.0,72.0,61.0,66.0,60.0,93.0,236.0,138.0,-56.0,84.0,86.0,79.0,74.0,127.0,112.0,78.0,86.0,99.0,81.0,82.0,93.0,87.0,64.0,64.0,3
66.0,52.0,43.0,41.0,12.0,-33.0,-12.0,-57.0,-362.0,41.0,30.0,19.0,-33.0,-46.0,-355.0,-103.0,-69.0,-227.0,-106.0,-88.0,-43.0,-44.0,18.0,-68.0,3
65.0,26.0,2.0,-22.0,-22.0,-16.0,91.0,190.0,-104.0,66.0,10.0,9.0,-80.0,-117.0,-102.0,-234.0,-57.0,4.0,6.0,-43.0,-52.0,-23.0,-65.0,-134.0,3
96.0,57.0,38.0,20.0,-12.0,13.0,80.0,70.0,-163.0,86.0,39.0,32.0,5.0,-50.0,-111.0,-99.0,-25.0,-92.0,-23.0,-22.0,16.0,60.0,46.0,-43.0,3
-23.0,-24.0,-23.0,-26.0,-30.0,-53.0,-30.0,-17.0,-2.0,-22.0,-22.0,-22.0,-26.0,-24.0,-30.0,-16.0,-19.0,-15.0,-14.0,-18.0,-18.0,-16.0,-11.0,-23.0,3
18.0,12.0,4.0,-1.0,-9.0,-10.0,-10.0,-2.0,-312.0,0.0,-8.0,-11.0,-18.0,-91.0,-261.0,-219.0,-36.0,-63.0,-32.0,-41.0,-26.0,-22.0,-23.0,-34.0,3
34.0,43.0,47.0,46.0,22.0,-116.0,46.0,58.0,80.0,38.0,38.0,36.0,14.0,-57.0,27.0,33.0,25.0,19.0,23.0,20.0,7.0,-17.0,-13.0,17.0,3
-2.0,-15.0,-25.0,-11.0,1.0,13.0,26.0,17.0,-22.0,5.0,-1.0,2.0,4.0,14.0,5.0,26.0,26.0,16.0,11.0,11.0,20.0,31.0,67.0,43.0,3
-50.0,-44.0,-37.0,-33.0,-36.0,5.0,-1.0,-6.0,86.0,-31.0,-26.0,-21.0,-15.0,40.0,32.0,17.0,-27.0,-37.0,-26.0,-22.0,-18.0,-11.0,1.0,-24.0,3
9.0,9.0,10.0,13.0,20.0,50.0,27.0,30.0,-39.0,4.0,5.0,8.0,7.0,4.0,-3.0,3.0,4.0,-3.0,5.0,-4.0,-10.0,-47.0,-40.0,1.0,3
-5.0,-8.0,-1.0,26.0,104.0,103.0,14.0,77.0,280.0,29.0,22.0,36.0,61.0,72.0,138.0,-48.0,-77.0,-60.0,-29.0,-31.0,-39.0,-50.0,-111.0,-71.0,3
42.0,15.0,-8.0,-19.0,-49.0,-13.0,-28.0,-107.0,-432.0,-20.0,-43.0,-53.0,-66.0,-133.0,-321.0,-188.0,-168.0,-209.0,-214.0,-116.0,-40.0,-5.0,18.0,-162.0,3
-32.0,-30.0,-29.0,-30.0,-41.0,-59.0,-55.0,-46.0,-103.0,-37.0,-35.0,-35.0,-31.0,-59.0,-99.0,-64.0,-42.0,-54.0,-41.0,-39.0,-36.0,-43.0,-43.0,-47.0,3
-8.0,-7.0,-9.0,-11.0,-13.0,-39.0,-9.0,-1.0,32.0,0.0,-2.0,-2.0,-1.0,-6.0,15.0,11.0,-2.0,-2.0,0.0,-7.0,-10.0,-10.0,-14.0,-10.0,3
4.0,5.0,5.0,3.0,6.0,13.0,10.0,8.0,-2.0,3.0,5.0,2.0,1.0,-1.0,-4.0,-6.0,2.0,3.0,6.0,3.0,-4.0,-5.0,-14.0,-2.0,3
-6.0,-3.0,-1.0,1.0,7.0,4.0,0.0,8.0,6.0,-4.0,0.0,1.0,7.0,6.0,4.0,14.0,19.0,31.0,33.0,19.0,16.0,11.0,17.0,41.0,3
60.0,62.0,54.0,32.0,-24.0,-138.0,-16.0,17.0,-21.0,49.0,28.0,19.0,-22.0,-35.0,-27.0,17.0,25.0,-2.0,8.0,5.0,-16.0,-33.0,-36.0,23.0,3
19.0,19.0,17.0,15.0,11.0,-9.0,27.0,32.0,74.0,23.0,19.0,16.0,13.0,12.0,32.0,34.0,23.0,29.0,18.0,15.0,13.0,-3.0,-8.0,19.0,3
-16.0,-10.0,-7.0,2.0,16.0,13.0,-4.0,-2.0,-16.0,-8.0,3.0,7.0,25.0,4.0,-20.0,-9.0,0.0,24.0,29.0,17.0,40.0,52.0,44.0,31.0,3
-30.0,-27.0,-23.0,-6.0,17.0,28.0,-60.0,-57.0,-7.0,-24.0,-18.0,-12.0,6.0,48.0,-27.0,-25.0,-16.0,-23.0,-13.0,-13.0,-15.0,-43.0,-72.0,-26.0,3
116.0,111.0,101.0,81.0,54.0,138.0,65.0,0.0,-441.0,69.0,46.0,32.0,9.0,8.0,-183.0,-69.0,-10.0,-86.0,-80.0,-7.0,-19.0,-30.0,-2.0,-10.0,3
-6.0,-2.0,-2.0,-7.0,-15.0,-44.0,-34.0,-13.0,47.0,-2.0,-5.0,-7.0,-19.0,-57.0,-18.0,-8.0,0.0,-3.0,0.0,-9.0,-22.0,-30.0,-38.0,-19.0,3
-6.0,-6.0,-8.0,-5.0,-9.0,3.0,-6.0,-4.0,-91.0,-6.0,-8.0,-5.0,8.0,7.0,-65.0,-6.0,-12.0,-43.0,-26.0,-10.0,21.0,47.0,77.0,12.0,3
83.0,57.0,45.0,26.0,-38.0,-22.0,-32.0,-39.0,-450.0,28.0,19.0,17.0,-29.0,-120.0,-334.0,-155.0,-132.0,-82.0,-79.0,-44.0,-15.0,26.0,106.0,52.0,3
17.0,12.0,5.0,-5.0,-32.0,-40.0,8.0,4.0,-138.0,6.0,-12.0,-25.0,-73.0,-155.0,-112.0,-40.0,-21.0,-66.0,-40.0,-46.0,-101.0,-194.0,-168.0,-31.0,3
-14.0,-13.0,-14.0,-12.0,-9.0,14.0,-6.0,-10.0,-3.0,-10.0,-8.0,-6.0,2.0,3.0,3.0,0.0,1.0,8.0,4.0,4.0,11.0,13.0,10.0,7.0,3
-9.0,-9.0,-11.0,-5.0,-10.0,-47.0,-2.0,17.0,-4.0,-6.0,-2.0,-2.0,-8.0,-16.0,-3.0,5.0,-4.0,25.0,23.0,16.0,5.0,4.0,17.0,46.0,3
58.0,21.0,2.0,-19.0,-19.0,-11.0,-85.0,41.0,-291.0,32.0,-10.0,-14.0,-9.0,-85.0,-260.0,-227.0,-113.0,-77.0,-60.0,-89.0,-36.0,28.0,35.0,-63.0,3
-8.0,-8.0,-7.0,-8.0,-9.0,-4.0,-6.0,-4.0,55.0,-1.0,-1.0,0.0,1.0,14.0,29.0,36.0,16.0,16.0,11.0,10.0,6.0,-8.0,-20.0,22.0,3
1.0,3.0,7.0,12.0,19.0,31.0,9.0,8.0,23.0,8.0,14.0,16.0,31.0,27.0,29.0,2.0,12.0,19.0,14.0,17.0,23.0,29.0,24.0,8.0,3
58.0,31.0,15.0,3.0,-22.0,-27.0,-37.0,-84.0,-201.0,11.0,-2.0,-7.0,-38.0,-59.0,-103.0,-81.0,-43.0,-74.0,-85.0,-41.0,-35.0,-37.0,-39.0,-75.0,3
33.0,28.0,29.0,21.0,3.0,-10.0,-14.0,-50.0,-94.0,13.0,5.0,0.0,-14.0,-39.0,-94.0,-31.0,-12.0,-89.0,-67.0,-28.0,-18.0,-19.0,-16.0,-43.0,3
154.0,120.0,87.0,47.0,-29.0,6.0,12.0,-32.0,-634.0,90.0,33.0,4.0,-66.0,-144.0,-371.0,-217.0,-15.0,-108.0,-87.0,-34.0,-23.0,-12.0,25.0,-33.0,3
38.0,38.0,29.0,21.0,-8.0,-15.0,12.0,-6.0,-240.0,24.0,7.0,-1.0,-16.0,-54.0,-184.0,-103.0,-26.0,-73.0,-41.0,-25.0,-24.0,-41.0,-42.0,-50.0,3
-189.0,-182.0,-148.0,-82.0,40.0,57.0,101.0,124.0,978.0,-47.0,-18.0,18.0,58.0,70.0,364.0,87.0,51.0,94.0,55.0,40.0,32.0,29.0,38.0,70.0,3
19.0,24.0,29.0,24.0,14.0,12.0,29.0,21.0,25.0,14.0,15.0,11.0,9.0,19.0,24.0,23.0,39.0,20.0,19.0,7.0,1.0,-10.0,-15.0,21.0,3
-15.0,-16.0,-19.0,-19.0,-18.0,-17.0,-17.0,-18.0,-22.0,-14.0,-15.0,-16.0,-13.0,-15.0,-22.0,-16.0,-12.0,-12.0,-12.0,-12.0,-10.0,-11.0,-9.0,-13.0,3
-23.0,-23.0,-25.0,-21.0,-20.0,-22.0,-26.0,-26.0,-18.0,-21.0,-20.0,-21.0,-20.0,-18.0,-17.0,-17.0,-17.0,-15.0,-17.0,-15.0,-15.0,-15.0,-15.0,-15.0,3
70.0,41.0,32.0,10.0,-35.0,96.0,-22.0,7.0,-349.0,27.0,-9.0,-10.0,-32.0,-13.0,-265.0,-141.0,-134.0,-142.0,-134.0,-115.0,-30.0,122.0,302.0,-56.0,3
28.0,24.0,20.0,21.0,23.0,27.0,35.0,31.0,22.0,26.0,25.0,25.0,26.0,35.0,28.0,28.0,17.0,18.0,17.0,17.0,23.0,24.0,21.0,18.0,3
2.0,9.0,6.0,6.0,5.0,18.0,-6.0,-13.0,-174.0,-6.0,-3.0,-2.0,21.0,22.0,12.0,19.0,17.0,-1.0,10.0,15.0,47.0,64.0,63.0,25.0,3
25.0,21.0,20.0,16.0,8.0,-5.0,3.0,14.0,-180.0,7.0,8.0,8.0,-5.0,-22.0,-160.0,-64.0,-20.0,-35.0,-24.0,-18.0,-1.0,-5.0,33.0,-22.0,3
-12.0,-14.0,-16.0,-15.0,-16.0,-18.0,-10.0,-11.0,-13.0,-12.0,-12.0,-11.0,-15.0,-14.0,-10.0,-12.0,-15.0,-14.0,-12.0,-13.0,-17.0,-20.0,-25.0,-15.0,3
-8.0,-8.0,-8.0,-12.0,-12.0,-1.0,3.0,-4.0,2.0,-8.0,-7.0,-7.0,-6.0,0.0,3.0,-4.0,-7.0,5.0,-3.0,-4.0,-7.0,-10.0,-20.0,-8.0,3
170.0,124.0,79.0,46.0,-38.0,-66.0,-69.0,-134.0,-605.0,48.0,-2.0,-8.0,-91.0,-169.0,-500.0,-228.0,-138.0,-250.0,-257.0,-129.0,-130.0,-119.0,-88.0,-213.0,3
-12.0,-11.0,-9.0,-11.0,-14.0,-12.0,-19.0,-17.0,-18.0,-13.0,-13.0,-15.0,-12.0,-2.0,-10.0,-5.0,-7.0,-4.0,-8.0,-9.0,-9.0,-9.0,-3.0,-2.0,3
-419.0,-320.0,-227.0,-96.0,30.0,31.0,57.0,81.0,1874.0,-308.0,-124.0,-54.0,88.0,417.0,1061.0,813.0,-8.0,190.0,53.0,73.0,81.0,104.0,122.0,172.0,3
0.0,1.0,2.0,-2.0,-5.0,-10.0,-12.0,-11.0,-10.0,-3.0,-2.0,-2.0,-10.0,-7.0,-9.0,-16.0,-9.0,-8.0,-6.0,-7.0,-13.0,-14.0,-20.0,-14.0,3
2.0,-11.0,-21.0,-27.0,-15.0,-15.0,-75.0,10.0,513.0,-129.0,-72.0,-47.0,55.0,252.0,328.0,337.0,-178.0,-158.0,-154.0,-106.0,7.0,116.0,162.0,-35.0,3
-11.0,-19.0,-21.0,-12.0,12.0,112.0,16.0,-20.0,-206.0,-30.0,-31.0,-28.0,-4.0,-2.0,-93.0,-56.0,-39.0,-73.0,-45.0,-32.0,-15.0,-5.0,-63.0,-49.0,3
36.0,30.0,25.0,17.0,13.0,12.0,13.0,17.0,-87.0,22.0,13.0,11.0,7.0,-18.0,-95.0,-31.0,-11.0,-31.0,-9.0,-12.0,-1.0,4.0,3.0,-7.0,3
140.0,107.0,86.0,73.0,70.0,69.0,90.0,77.0,-231.0,126.0,76.0,66.0,40.0,-35.0,-197.0,-141.0,-13.0,-86.0,-13.0,-6.0,17.0,35.0,-69.0,-66.0,3
-75.0,-76.0,-77.0,-76.0,-85.0,-64.0,-73.0,-72.0,-7.0,-66.0,-63.0,-63.0,-48.0,-4.0,-9.0,-13.0,-39.0,-45.0,-46.0,-45.0,-25.0,8.0,43.0,-19.0,3
82.0,50.0,27.0,-11.0,-75.0,4.0,-35.0,-114.0,-462.0,-9.0,-36.0,-51.0,-106.0,-145.0,-308.0,-140.0,-150.0,-243.0,-239.0,-152.0,-91.0,-32.0,25.0,-112.0,3
49.0,43.0,38.0,15.0,-45.0,-23.0,-31.0,-15.0,-338.0,21.0,-24.0,-40.0,-77.0,-118.0,-187.0,-72.0,-65.0,-207.0,-99.0,-108.0,-98.0,-98.0,-78.0,-53.0,3
92.0,74.0,50.0,25.0,-41.0,-20.0,18.0,16.0,-400.0,64.0,11.0,-8.0,-67.0,-125.0,-284.0,-168.0,-31.0,-105.0,-58.0,-59.0,-90.0,-109.0,-88.0,-82.0,3
43.0,14.0,0.0,-11.0,-34.0,-49.0,-73.0,-134.0,-241.0,-6.0,-19.0,-24.0,-52.0,-80.0,-136.0,-108.0,-67.0,-97.0,-110.0,-63.0,-53.0,-55.0,-63.0,-99.0,3
5.0,4.0,3.0,6.0,-4.0,20.0,-6.0,-69.0,-127.0,-11.0,-18.0,-17.0,-24.0,-54.0,-129.0,-43.0,-28.0,-110.0,-64.0,-29.0,-34.0,-21.0,-24.0,-16.0,3
57.0,52.0,43.0,33.0,2.0,-20.0,10.0,-7.0,-259.0,37.0,17.0,8.0,-3.0,-29.0,-158.0,-80.0,-5.0,-60.0,-26.0,-13.0,-8.0,-10.0,19.0,-20.0,3
-54.0,-43.0,-34.0,-13.0,-4.0,7.0,-45.0,-41.0,97.0,-27.0,-18.0,-15.0,-8.0,7.0,27.0,29.0,-17.0,-28.0,-17.0,-21.0,-17.0,-23.0,-20.0,-14.0,3
0.0,-8.0,-16.0,-15.0,-25.0,-27.0,-41.0,-39.0,-192.0,-20.0,-34.0,-33.0,-42.0,-87.0,-222.0,-124.0,-57.0,-82.0,-65.0,-72.0,-51.0,-50.0,-31.0,-50.0,3
111.0,98.0,77.0,52.0,5.0,-2.0,-6.0,-48.0,-475.0,78.0,36.0,21.0,-17.0,-164.0,-377.0,-231.0,-45.0,-134.0,-64.0,-47.0,-13.0,10.0,-28.0,-110.0,3
-5.0,-3.0,1.0,4.0,5.0,6.0,0.0,4.0,25.0,0.0,2.0,1.0,5.0,10.0,15.0,11.0,14.0,10.0,9.0,4.0,3.0,5.0,18.0,11.0,3
-29.0,-28.0,-31.0,-31.0,-42.0,-64.0,-37.0,-27.0,-8.0,-27.0,-31.0,-33.0,-39.0,-40.0,-36.0,-17.0,-23.0,-26.0,-25.0,-31.0,-25.0,-25.0,-9.0,-23.0,3
144.0,104.0,60.0,30.0,-66.0,-197.0,-35.0,-99.0,-400.0,46.0,4.0,-29.0,-125.0,-177.0,-312.0,-120.0,-120.0,-240.0,-222.0,-128.0,-125.0,-147.0,-103.0,-123.0,3
36.0,12.0,10.0,1.0,-6.0,-14.0,-8.0,12.0,-859.0,-27.0,-8.0,-3.0,-35.0,-286.0,-767.0,-709.0,-29.0,-40.0,-23.0,-31.0,-23.0,-13.0,13.0,-43.0,3
-53.0,-45.0,-40.0,-12.0,46.0,95.0,-43.0,17.0,24.0,-24.0,-8.0,10.0,100.0,133.0,-7.0,-24.0,-33.0,-16.0,8.0,-7.0,42.0,85.0,58.0,-36.0,3
0.0,-1.0,-2.0,-2.0,0.0,-2.0,-3.0,1.0,24.0,4.0,4.0,4.0,7.0,9.0,27.0,11.0,10.0,16.0,13.0,13.0,12.0,13.0,10.0,13.0,3
67.0,31.0,1.0,-14.0,-74.0,-89.0,-50.0,-140.0,-464.0,-8.0,-34.0,-59.0,-137.0,-180.0,-350.0,-172.0,-152.0,-263.0,-246.0,-144.0,-105.0,-83.0,-34.0,-147.0,3
30.0,31.0,29.0,27.0,30.0,21.0,17.0,23.0,4.0,25.0,27.0,26.0,22.0,10.0,-4.0,14.0,13.0,13.0,18.0,15.0,18.0,17.0,18.0,8.0,3
-11.0,-8.0,-8.0,-10.0,-8.0,-6.0,-8.0,-16.0,-23.0,-8.0,-9.0,-8.0,-3.0,-4.0,-13.0,-12.0,-16.0,-16.0,-13.0,-11.0,0.0,5.0,1.0,-11.0,3
-8.0,-11.0,-14.0,-12.0,-19.0,-20.0,-13.0,-18.0,-98.0,-21.0,-28.0,-27.0,-30.0,-36.0,-121.0,-33.0,-49.0,-65.0,-58.0,-57.0,-41.0,-37.0,-24.0,-44.0,3
-8.0,-13.0,-15.0,-27.0,-44.0,-23.0,1.0,-52.0,-65.0,-22.0,-33.0,-40.0,-49.0,-40.0,-64.0,-30.0,-180.0,-271.0,-216.0,-140.0,-78.0,-83.0,-139.0,-285.0,3
27.0,34.0,37.0,33.0,25.0,35.0,28.0,32.0,-31.0,25.0,30.0,29.0,19.0,-10.0,-35.0,-33.0,50.0,16.0,27.0,39.0,46.0,43.0,36.0,42.0,3
13.0,16.0,16.0,19.0,28.0,35.0,14.0,14.0,47.0,20.0,25.0,21.0,31.0,27.0,36.0,29.0,34.0,32.0,33.0,33.0,34.0,35.0,33.0,33.0,3
-10.0,-18.0,-17.0,-14.0,-18.0,-31.0,-23.0,-15.0,-10.0,-3.0,-4.0,0.0,-12.0,-6.0,-1.0,-11.0,15.0,14.0,9.0,6.0,4.0,2.0,15.0,3.0,3
2.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,6.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,3.0,9.0,10.0,9.0,7.0,3.0,-2.0,7.0,3
-15.0,-10.0,-8.0,-1.0,9.0,46.0,26.0,18.0,8.0,-10.0,-2.0,4.0,17.0,9.0,16.0,1.0,-10.0,-1.0,-1.0,0.0,2.0,-7.0,-60.0,-24.0,3
