0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-21.0,-22.0,-23.0,-18.0,-22.0,-23.0,-22.0,-19.0,-18.0,-28.0,-34.0,-21.0,-16.0,-16.0,-22.0,-21.0,-24.0,-10.0,-5.0,-8.0,-7.0,-7.0,-13.0,-19.0,1
-14.0,-11.0,2.0,-67.0,61.0,-60.0,23.0,200.0,-27.0,-22.0,-21.0,-18.0,-17.0,-39.0,-29.0,-2.0,-22.0,2.0,-15.0,-17.0,-22.0,-33.0,-34.0,-14.0,1
14.0,5.0,8.0,-27.0,64.0,-16.0,-162.0,-499.0,2.0,4.0,2.0,9.0,11.0,-7.0,-9.0,-49.0,2.0,-28.0,-7.0,111.0,14.0,7.0,8.0,5.0,1
20.0,45.0,44.0,-64.0,156.0,13.0,-17.0,-97.0,13.0,20.0,24.0,28.0,33.0,22.0,22.0,9.0,8.0,15.0,16.0,22.0,27.0,21.0,15.0,10.0,1
-50.0,-16.0,1.0,-18.0,31.0,-25.0,-54.0,-178.0,-17.0,-24.0,-30.0,-7.0,-3.0,-26.0,-21.0,-35.0,-45.0,-25.0,20.0,25.0,-5.0,-12.0,-16.0,-24.0,1
9.0,7.0,8.0,6.0,6.0,4.0,5.0,11.0,7.0,13.0,14.0,8.0,8.0,11.0,6.0,6.0,2.0,2.0,5.0,5.0,7.0,8.0,4.0,3.0,1
-38.0,-46.0,-80.0,185.0,-275.0,32.0,13.0,35.0,4.0,-20.0,-2.0,-23.0,-40.0,-4.0,-12.0,3.0,-18.0,-28.0,-20.0,-3.0,-25.0,-18.0,-13.0,-2.0,1
0.0,0.0,-2.0,-3.0,-12.0,-11.0,-16.0,-17.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,-6.0,2.0,-4.0,-1.0,-1.0,2.0,3.0,9.0,4.0,10.0,1
-42.0,-52.0,-58.0,-41.0,2.0,-68.0,-341.0,-1497.0,-39.0,-47.0,-47.0,-46.0,-44.0,-51.0,-43.0,-145.0,-52.0,-101.0,-56.0,32.0,-32.0,-28.0,-26.0,-63.0,1
19.0,17.0,17.0,-7.0,40.0,-8.0,-172.0,-807.0,13.0,15.0,15.0,16.0,14.0,0.0,-16.0,-43.0,10.0,-4.0,13.0,16.0,10.0,8.0,7.0,-18.0,1
25.0,28.0,30.0,16.0,9.0,12.0,14.0,13.0,38.0,35.0,27.0,21.0,14.0,10.0,6.0,12.0,13.0,17.0,22.0,28.0,17.0,15.0,11.0,13.0,1
7.0,6.0,5.0,8.0,13.0,13.0,13.0,15.0,-5.0,6.0,7.0,9.0,9.0,9.0,10.0,-3.0,2.0,5.0,5.0,1.0,6.0,7.0,5.0,2.0,1
28.0,-22.0,-32.0,8.0,-122.0,8.0,9.0,40.0,31.0,-19.0,-24.0,-24.0,-32.0,-3.0,-13.0,25.0,21.0,12.0,-26.0,-24.0,-36.0,-27.0,-16.0,2.0,1
-20.0,-23.0,-22.0,-100.0,115.0,-44.0,-56.0,-85.0,-54.0,-43.0,-52.0,-34.0,-14.0,-15.0,-30.0,-23.0,-9.0,-3.0,-8.0,-14.0,-9.0,0.0,-6.0,-8.0,1
11.0,18.0,31.0,-118.0,52.0,-10.0,3.0,42.0,-12.0,11.0,8.0,-3.0,-5.0,-6.0,-1.0,-16.0,-19.0,48.0,16.0,-9.0,-11.0,-14.0,-17.0,-16.0,1
12.0,-13.0,-19.0,-70.0,82.0,-19.0,-54.0,-138.0,-56.0,-25.0,-22.0,-22.0,-16.0,-27.0,-5.0,-20.0,-23.0,-18.0,-9.0,-20.0,-19.0,-35.0,-14.0,-8.0,1
35.0,30.0,27.0,31.0,24.0,17.0,24.0,22.0,16.0,27.0,32.0,30.0,19.0,22.0,29.0,23.0,7.0,15.0,17.0,10.0,5.0,8.0,8.0,4.0,1
0.0,-2.0,-2.0,-24.0,4.0,-15.0,-233.0,-1252.0,-12.0,-2.0,-5.0,-3.0,-6.0,-13.0,-25.0,-183.0,-6.0,-17.0,-1.0,-1.0,-4.0,-12.0,-16.0,-27.0,1
-5.0,-13.0,-27.0,-30.0,-13.0,-32.0,-37.0,-72.0,-16.0,-16.0,-13.0,-23.0,-24.0,-21.0,-23.0,-33.0,-4.0,-11.0,-13.0,-15.0,-22.0,-25.0,-25.0,-26.0,1
5.0,-7.0,-14.0,-6.0,-9.0,-8.0,-11.0,-7.0,-16.0,-31.0,-32.0,-19.0,-10.0,-7.0,-3.0,0.0,-10.0,-1.0,-6.0,-9.0,-8.0,-6.0,-7.0,-7.0,1
-1.0,-1.0,-10.0,1.0,3.0,3.0,3.0,-9.0,20.0,-4.0,-19.0,-8.0,2.0,7.0,2.0,5.0,9.0,6.0,-9.0,-14.0,4.0,11.0,8.0,7.0,1
6.0,-11.0,3.0,26.0,-629.0,53.0,49.0,64.0,4.0,4.0,10.0,13.0,2.0,21.0,15.0,23.0,0.0,19.0,25.0,43.0,10.0,7.0,9.0,5.0,1
1.0,13.0,24.0,-59.0,140.0,14.0,-34.0,-210.0,-30.0,1.0,13.0,14.0,20.0,24.0,29.0,10.0,-29.0,5.0,5.0,-7.0,4.0,12.0,11.0,6.0,1
3.0,9.0,21.0,-184.0,30.0,-13.0,43.0,224.0,-28.0,-12.0,-21.0,-28.0,-24.0,-3.0,20.0,-17.0,-3.0,1.0,10.0,-14.0,-6.0,7.0,14.0,22.0,1
-33.0,-5.0,-2.0,-4.0,-1.0,-1.0,3.0,5.0,6.0,1.0,-9.0,-4.0,1.0,1.0,0.0,-2.0,-2.0,-1.0,-2.0,6.0,3.0,1.0,-5.0,-8.0,1
-4.0,-5.0,-2.0,0.0,0.0,0.0,-4.0,0.0,-10.0,-8.0,-8.0,-2.0,-1.0,5.0,-3.0,-7.0,-14.0,-11.0,-8.0,-9.0,-6.0,-5.0,1.0,-2.0,1
0.0,-7.0,-3.0,-4.0,-8.0,-6.0,-11.0,-21.0,-3.0,-8.0,4.0,-10.0,-9.0,-15.0,-8.0,-7.0,-6.0,-8.0,-14.0,-7.0,-4.0,-6.0,-6.0,-7.0,1
16.0,17.0,5.0,-29.0,27.0,-5.0,-47.0,-216.0,-5.0,10.0,2.0,1.0,8.0,4.0,-1.0,-27.0,3.0,-11.0,13.0,7.0,7.0,7.0,4.0,-3.0,1
-4.0,-5.0,-10.0,216.0,-83.0,89.0,68.0,61.0,25.0,29.0,44.0,42.0,33.0,50.0,24.0,55.0,-6.0,2.0,25.0,58.0,34.0,23.0,15.0,4.0,1
-12.0,-8.0,-5.0,-1.0,-6.0,-5.0,-1.0,2.0,-17.0,-3.0,-2.0,-3.0,-7.0,-8.0,-4.0,6.0,-4.0,-7.0,-2.0,3.0,-6.0,-16.0,-5.0,1.0,1
6.0,12.0,6.0,4.0,3.0,1.0,4.0,13.0,8.0,10.0,8.0,5.0,1.0,0.0,-3.0,4.0,8.0,3.0,1.0,-3.0,0.0,0.0,-2.0,-1.0,1
10.0,13.0,9.0,12.0,3.0,6.0,9.0,31.0,18.0,13.0,8.0,8.0,6.0,9.0,5.0,14.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,1
-22.0,-16.0,-28.0,-20.0,-23.0,-21.0,-22.0,-21.0,-10.0,-18.0,0.0,-18.0,-18.0,-19.0,-15.0,-19.0,-6.0,-17.0,-21.0,-11.0,-15.0,-21.0,-15.0,-11.0,1
0.0,-40.0,-66.0,-99.0,46.0,-55.0,-77.0,-171.0,-100.0,-78.0,-78.0,-53.0,-30.0,-27.0,-47.0,-43.0,-55.0,-13.0,-3.0,-32.0,-15.0,-4.0,-15.0,-31.0,1
-11.0,0.0,8.0,12.0,7.0,8.0,10.0,7.0,-2.0,-13.0,-1.0,6.0,2.0,3.0,4.0,7.0,-10.0,-20.0,-23.0,-18.0,-3.0,0.0,-3.0,-3.0,1
-36.0,-42.0,-42.0,-38.0,-37.0,-38.0,-35.0,-44.0,-37.0,-60.0,-51.0,-47.0,-37.0,-35.0,-36.0,-28.0,-25.0,-13.0,-16.0,-19.0,-26.0,-24.0,-24.0,-24.0,1
-11.0,6.0,9.0,8.0,9.0,12.0,9.0,3.0,19.0,11.0,2.0,10.0,10.0,11.0,12.0,11.0,1.0,0.0,11.0,7.0,10.0,-3.0,5.0,9.0,1
-17.0,0.0,-12.0,-15.0,-10.0,-18.0,-21.0,-62.0,-28.0,-6.0,-12.0,-12.0,-9.0,-8.0,5.0,-16.0,-38.0,-18.0,-5.0,-5.0,-7.0,-4.0,-1.0,-7.0,1
8.0,12.0,8.0,-12.0,29.0,-10.0,-211.0,-900.0,9.0,8.0,5.0,7.0,4.0,-10.0,-31.0,-57.0,9.0,-23.0,6.0,-7.0,0.0,-6.0,-6.0,-33.0,1
-25.0,-19.0,-4.0,3.0,4.0,14.0,11.0,5.0,-1.0,1.0,0.0,3.0,2.0,3.0,9.0,2.0,5.0,8.0,19.0,4.0,3.0,5.0,6.0,7.0,1
8.0,1.0,8.0,1.0,-1.0,1.0,3.0,3.0,1.0,-2.0,-5.0,4.0,0.0,-2.0,2.0,1.0,3.0,0.0,3.0,1.0,-2.0,-5.0,-1.0,2.0,1
16.0,4.0,-4.0,159.0,12.0,19.0,37.0,40.0,7.0,10.0,8.0,25.0,21.0,14.0,19.0,-2.0,15.0,-12.0,-4.0,9.0,9.0,10.0,11.0,14.0,1
-28.0,-45.0,-53.0,124.0,-146.0,32.0,16.0,47.0,-39.0,-38.0,-16.0,-13.0,-17.0,9.0,-11.0,28.0,-20.0,-16.0,-17.0,9.0,-8.0,-8.0,-5.0,-6.0,1
-38.0,-31.0,-34.0,-10.0,-21.0,5.0,217.0,664.0,-22.0,-42.0,-40.0,-16.0,-10.0,-5.0,15.0,5.0,-10.0,-7.0,3.0,11.0,9.0,4.0,7.0,-3.0,1
-34.0,-19.0,6.0,-122.0,84.0,-9.0,16.0,67.0,-22.0,-23.0,-35.0,-24.0,-12.0,-16.0,-2.0,-23.0,-18.0,0.0,-29.0,-37.0,-24.0,-28.0,-23.0,-22.0,1
-2.0,2.0,0.0,142.0,6.0,11.0,23.0,11.0,31.0,29.0,28.0,29.0,23.0,20.0,20.0,41.0,17.0,11.0,9.0,25.0,17.0,18.0,22.0,26.0,1
2.0,7.0,23.0,-99.0,74.0,-11.0,59.0,242.0,-8.0,2.0,0.0,-3.0,-6.0,-5.0,-17.0,-28.0,-4.0,10.0,14.0,-52.0,-4.0,3.0,6.0,47.0,1
-12.0,-8.0,-15.0,-10.0,-6.0,-6.0,-11.0,-9.0,-8.0,-16.0,-2.0,-8.0,-6.0,-3.0,-10.0,-8.0,4.0,4.0,4.0,-4.0,1.0,1.0,-3.0,-3.0,1
-15.0,-19.0,-19.0,-24.0,-4.0,-23.0,-26.0,-29.0,-36.0,-19.0,-18.0,-19.0,-19.0,-17.0,-21.0,-33.0,-15.0,-13.0,-11.0,-11.0,-12.0,-12.0,-11.0,-13.0,1
6.0,36.0,21.0,-12.0,75.0,-22.0,-421.0,-1205.0,16.0,59.0,27.0,21.0,23.0,-7.0,-8.0,-24.0,33.0,-28.0,9.0,104.0,33.0,26.0,17.0,-22.0,1
3.0,12.0,14.0,16.0,14.0,14.0,14.0,19.0,5.0,11.0,12.0,17.0,14.0,12.0,14.0,12.0,-1.0,5.0,11.0,11.0,11.0,5.0,9.0,9.0,1
-6.0,-12.0,6.0,42.0,-399.0,47.0,52.0,68.0,23.0,5.0,20.0,14.0,16.0,29.0,23.0,42.0,17.0,26.0,13.0,35.0,27.0,31.0,23.0,14.0,1
-22.0,-11.0,-11.0,-14.0,-19.0,-20.0,-19.0,-19.0,-7.0,-2.0,-3.0,-12.0,-17.0,-16.0,-20.0,-13.0,-14.0,-19.0,-21.0,-14.0,-14.0,-12.0,-13.0,-14.0,1
5.0,0.0,4.0,-59.0,20.0,11.0,99.0,464.0,-33.0,-42.0,-38.0,-12.0,10.0,17.0,7.0,8.0,-50.0,-4.0,-14.0,-13.0,8.0,3.0,-14.0,-27.0,1
19.0,20.0,21.0,22.0,20.0,31.0,29.0,21.0,8.0,21.0,20.0,18.0,14.0,9.0,14.0,19.0,0.0,11.0,10.0,5.0,1.0,-1.0,-1.0,-1.0,1
-17.0,-14.0,-14.0,-5.0,-18.0,-12.0,-11.0,-14.0,5.0,-4.0,-10.0,-11.0,-14.0,-9.0,-15.0,-10.0,-7.0,-5.0,-1.0,-9.0,-19.0,-22.0,-22.0,-17.0,1
-17.0,-15.0,-15.0,-20.0,-14.0,-20.0,-29.0,-106.0,-12.0,-14.0,-14.0,-14.0,-14.0,-16.0,-14.0,-23.0,-9.0,-13.0,-9.0,-10.0,-10.0,-11.0,-10.0,-15.0,1
37.0,29.0,31.0,21.0,24.0,39.0,34.0,17.0,40.0,28.0,20.0,24.0,23.0,26.0,31.0,28.0,15.0,17.0,17.0,17.0,10.0,4.0,4.0,7.0,1
-18.0,-4.0,1.0,0.0,-1.0,1.0,3.0,6.0,-2.0,1.0,2.0,5.0,3.0,-1.0,1.0,1.0,-2.0,-1.0,0.0,1.0,5.0,6.0,1.0,-3.0,1
5.0,6.0,6.0,5.0,24.0,13.0,-8.0,-90.0,4.0,9.0,6.0,8.0,13.0,14.0,6.0,-4.0,15.0,4.0,10.0,9.0,7.0,7.0,7.0,9.0,1
-8.0,-2.0,26.0,-80.0,-167.0,20.0,111.0,324.0,-13.0,-4.0,6.0,-1.0,-8.0,12.0,14.0,36.0,-10.0,37.0,10.0,11.0,17.0,16.0,8.0,11.0,1
12.0,0.0,-9.0,-4.0,5.0,-4.0,-7.0,-22.0,-4.0,-3.0,0.0,-9.0,-6.0,-3.0,-8.0,-8.0,0.0,2.0,5.0,1.0,-12.0,-5.0,-9.0,-5.0,1
52.0,42.0,22.0,-43.0,77.0,-8.0,-52.0,-178.0,20.0,29.0,25.0,9.0,-1.0,-2.0,-6.0,4.0,9.0,8.0,7.0,-5.0,-2.0,-9.0,-11.0,-11.0,1
5.0,16.0,8.0,155.0,1.0,24.0,33.0,27.0,22.0,31.0,40.0,44.0,37.0,27.0,29.0,3.0,40.0,-2.0,21.0,30.0,27.0,29.0,25.0,27.0,1
24.0,28.0,19.0,16.0,15.0,15.0,13.0,-12.0,30.0,37.0,23.0,16.0,9.0,9.0,19.0,12.0,17.0,4.0,5.0,12.0,1.0,-1.0,6.0,9.0,1
2.0,5.0,21.0,-95.0,21.0,-3.0,59.0,180.0,26.0,-3.0,-8.0,-10.0,-6.0,-3.0,14.0,9.0,0.0,27.0,11.0,-8.0,0.0,2.0,2.0,5.0,1
6.0,10.0,29.0,-87.0,133.0,-34.0,93.0,330.0,-14.0,-7.0,-8.0,-4.0,1.0,-11.0,6.0,-19.0,-16.0,8.0,5.0,-47.0,-16.0,-28.0,-32.0,-20.0,1
3.0,-1.0,1.0,3.0,5.0,1.0,36.0,130.0,1.0,3.0,-3.0,2.0,5.0,7.0,1.0,2.0,-1.0,5.0,3.0,0.0,3.0,6.0,0.0,-2.0,1
-32.0,-24.0,-23.0,-84.0,87.0,-44.0,-130.0,-374.0,-39.0,-36.0,-42.0,-41.0,-27.0,-39.0,-35.0,-21.0,-31.0,-13.0,-16.0,-31.0,-33.0,-28.0,-22.0,-22.0,1
-39.0,-67.0,-72.0,-56.0,-33.0,-82.0,-93.0,-134.0,-91.0,-77.0,-88.0,-49.0,-28.0,-34.0,-59.0,-61.0,-52.0,-45.0,-13.0,-24.0,-12.0,-2.0,-21.0,-37.0,1
16.0,13.0,9.0,16.0,7.0,3.0,7.0,11.0,13.0,14.0,11.0,10.0,9.0,7.0,10.0,13.0,8.0,10.0,6.0,5.0,10.0,13.0,10.0,11.0,1
-18.0,-16.0,-9.0,-14.0,-18.0,-20.0,-20.0,-25.0,-17.0,5.0,17.0,-3.0,-12.0,-12.0,-21.0,-14.0,-12.0,-19.0,-13.0,-2.0,-4.0,-5.0,-10.0,-14.0,1
9.0,11.0,15.0,14.0,4.0,1.0,12.0,23.0,17.0,5.0,1.0,4.0,5.0,8.0,6.0,26.0,12.0,3.0,-5.0,9.0,14.0,9.0,14.0,19.0,1
32.0,27.0,38.0,-105.0,106.0,-2.0,-9.0,-31.0,-20.0,-1.0,11.0,5.0,11.0,11.0,9.0,-10.0,12.0,34.0,4.0,-1.0,13.0,0.0,2.0,3.0,1
-6.0,-8.0,-23.0,-3.0,-6.0,11.0,10.0,18.0,-7.0,-15.0,-9.0,-4.0,3.0,11.0,8.0,9.0,3.0,15.0,10.0,7.0,4.0,1.0,-1.0,-1.0,1
-18.0,1.0,-2.0,-112.0,25.0,-22.0,-108.0,-404.0,-6.0,-12.0,-3.0,-10.0,-16.0,-32.0,-29.0,-60.0,-18.0,-29.0,-1.0,-15.0,-22.0,-27.0,-24.0,-26.0,1
-3.0,-25.0,-23.0,-105.0,1.0,-42.0,-108.0,-356.0,-47.0,-38.0,-21.0,-25.0,-25.0,-33.0,-33.0,-70.0,-27.0,-36.0,-11.0,-24.0,-22.0,-24.0,-19.0,-24.0,1
-14.0,-35.0,-42.0,140.0,-93.0,62.0,58.0,98.0,27.0,-13.0,-3.0,3.0,10.0,39.0,35.0,64.0,3.0,-14.0,-20.0,9.0,13.0,21.0,28.0,34.0,1
4.0,3.0,0.0,11.0,5.0,7.0,3.0,-7.0,-2.0,6.0,4.0,6.0,6.0,9.0,8.0,-1.0,4.0,3.0,5.0,6.0,9.0,8.0,6.0,3.0,1
-58.0,-16.0,-4.0,3.0,0.0,5.0,4.0,-8.0,16.0,-5.0,10.0,4.0,-1.0,-4.0,5.0,-2.0,-12.0,-3.0,3.0,4.0,-7.0,-24.0,-4.0,-2.0,1
-3.0,-9.0,-11.0,-12.0,-12.0,-10.0,-8.0,-3.0,-8.0,-21.0,-33.0,-17.0,-11.0,-12.0,-6.0,-3.0,-2.0,-4.0,-6.0,-13.0,-9.0,0.0,0.0,3.0,1
-26.0,-41.0,-16.0,-15.0,-30.0,7.0,85.0,167.0,-65.0,-37.0,-33.0,-32.0,-26.0,-5.0,-2.0,-8.0,-25.0,-31.0,-46.0,-25.0,-25.0,-11.0,-14.0,-15.0,1
3.0,4.0,4.0,-46.0,79.0,-16.0,-67.0,-183.0,-33.0,-8.0,0.0,1.0,-3.0,-14.0,-12.0,-42.0,-3.0,-11.0,6.0,-2.0,-8.0,-6.0,-6.0,-10.0,1
-5.0,-4.0,-7.0,-35.0,64.0,-23.0,-40.0,-76.0,-13.0,-17.0,-28.0,-8.0,0.0,-19.0,-15.0,-21.0,12.0,18.0,17.0,-2.0,12.0,16.0,6.0,1.0,1
-1.0,-22.0,-15.0,-66.0,-278.0,32.0,39.0,86.0,-19.0,-43.0,-61.0,-44.0,-42.0,7.0,13.0,17.0,-16.0,3.0,-13.0,-14.0,-29.0,-35.0,-21.0,-17.0,1
45.0,35.0,15.0,202.0,-18.0,31.0,50.0,60.0,61.0,49.0,43.0,52.0,41.0,30.0,50.0,31.0,29.0,-2.0,17.0,23.0,20.0,21.0,22.0,29.0,1
-2.0,10.0,8.0,-43.0,111.0,-7.0,-64.0,-196.0,-16.0,3.0,8.0,11.0,12.0,-1.0,5.0,-31.0,-8.0,-13.0,11.0,3.0,5.0,-2.0,0.0,-3.0,1
-7.0,-8.0,-12.0,-13.0,-15.0,-26.0,-225.0,-939.0,-13.0,-10.0,-9.0,-8.0,-13.0,-24.0,-32.0,-18.0,-13.0,-12.0,-11.0,-7.0,-12.0,-19.0,-16.0,-15.0,1
5.0,-9.0,-5.0,64.0,-4.0,30.0,44.0,89.0,6.0,-10.0,-8.0,5.0,19.0,21.0,23.0,37.0,1.0,35.0,25.0,21.0,11.0,16.0,11.0,12.0,1
-22.0,-22.0,-33.0,91.0,-20.0,-22.0,-15.0,8.0,4.0,0.0,5.0,1.0,-4.0,-18.0,-14.0,-10.0,-4.0,4.0,-3.0,19.0,-8.0,-10.0,-7.0,-1.0,1
17.0,10.0,5.0,4.0,2.0,8.0,14.0,16.0,12.0,4.0,7.0,5.0,0.0,-4.0,8.0,13.0,2.0,2.0,0.0,0.0,-4.0,-3.0,-2.0,1.0,1
-3.0,30.0,38.0,-107.0,90.0,-12.0,-3.0,12.0,30.0,10.0,8.0,3.0,9.0,3.0,8.0,10.0,-1.0,14.0,1.0,-11.0,6.0,13.0,14.0,17.0,1
5.0,0.0,-16.0,159.0,-108.0,58.0,46.0,85.0,28.0,21.0,0.0,12.0,9.0,27.0,16.0,39.0,2.0,21.0,23.0,31.0,18.0,17.0,17.0,14.0,1
12.0,6.0,9.0,0.0,23.0,3.0,-58.0,-193.0,-24.0,13.0,14.0,9.0,6.0,5.0,-2.0,-8.0,2.0,-1.0,6.0,10.0,5.0,4.0,-1.0,-2.0,1
-22.0,-11.0,5.0,-7.0,-6.0,-4.0,-10.0,-12.0,-10.0,-10.0,4.0,10.0,3.0,-3.0,-8.0,-8.0,-9.0,-8.0,4.0,31.0,12.0,0.0,-3.0,-8.0,1
7.0,-6.0,-8.0,-6.0,0.0,-12.0,-39.0,-116.0,-15.0,-9.0,-4.0,-3.0,-2.0,-7.0,-13.0,-11.0,-18.0,-12.0,-4.0,-8.0,-11.0,-3.0,-6.0,-8.0,1
11.0,13.0,19.0,17.0,18.0,19.0,14.0,3.0,-1.0,18.0,23.0,14.0,7.0,7.0,14.0,2.0,-8.0,-8.0,1.0,-4.0,-8.0,-6.0,2.0,0.0,1
32.0,29.0,9.0,132.0,17.0,25.0,41.0,48.0,26.0,25.0,17.0,29.0,29.0,21.0,27.0,20.0,10.0,-8.0,1.0,12.0,13.0,11.0,12.0,6.0,1
-23.0,-43.0,-37.0,-19.0,19.0,-8.0,-38.0,-103.0,-93.0,-60.0,-58.0,-19.0,-3.0,-8.0,-10.0,-48.0,-52.0,-15.0,6.0,-1.0,-2.0,-11.0,-15.0,-27.0,1
15.0,15.0,37.0,28.0,32.0,13.0,-27.0,-121.0,4.0,22.0,42.0,39.0,25.0,10.0,10.0,1.0,6.0,-3.0,27.0,40.0,23.0,7.0,8.0,5.0,1
27.0,24.0,23.0,11.0,16.0,19.0,39.0,21.0,23.0,25.0,24.0,22.0,19.0,21.0,16.0,10.0,10.0,11.0,20.0,19.0,17.0,15.0,9.0,7.0,1
16.0,30.0,39.0,-124.0,42.0,-4.0,-39.0,-171.0,5.0,18.0,15.0,8.0,0.0,5.0,12.0,-27.0,-6.0,14.0,0.0,-18.0,-16.0,-19.0,-13.0,-15.0,1
-11.0,-11.0,-12.0,-3.0,-9.0,-4.0,2.0,38.0,-12.0,-8.0,-9.0,-8.0,-7.0,-3.0,-2.0,-6.0,-9.0,-1.0,-4.0,-4.0,-2.0,0.0,-3.0,-5.0,1
-27.0,-24.0,-44.0,129.0,-249.0,17.0,7.0,18.0,-14.0,-12.0,-17.0,-28.0,-36.0,-5.0,-12.0,15.0,-11.0,-15.0,-20.0,-8.0,-29.0,-18.0,-12.0,-5.0,1
-17.0,-19.0,-22.0,-20.0,-29.0,-23.0,-32.0,-27.0,-9.0,-15.0,-18.0,-16.0,-15.0,-17.0,-21.0,-8.0,-12.0,-13.0,-13.0,-7.0,-3.0,3.0,-3.0,-1.0,1
29.0,28.0,15.0,21.0,25.0,28.0,21.0,-4.0,21.0,31.0,21.0,22.0,19.0,27.0,25.0,11.0,18.0,12.0,18.0,14.0,6.0,3.0,6.0,10.0,1
-67.0,-67.0,-43.0,-41.0,25.0,-31.0,-85.0,-232.0,-89.0,-60.0,-15.0,-16.0,-14.0,-27.0,-33.0,-37.0,-57.0,-32.0,-31.0,-6.0,-11.0,-13.0,-20.0,-30.0,1
-11.0,-16.0,-29.0,-27.0,-23.0,-26.0,-21.0,-20.0,-5.0,-20.0,-24.0,-18.0,-10.0,-7.0,-17.0,-4.0,-2.0,-6.0,-4.0,-8.0,2.0,8.0,1.0,-4.0,1
10.0,-14.0,-3.0,-17.0,22.0,-1.0,79.0,139.0,-64.0,-12.0,3.0,6.0,-7.0,-14.0,1.0,-27.0,-7.0,0.0,5.0,13.0,-1.0,-16.0,-9.0,-6.0,1
